zone,population,placename,category,description,total10,total11,total12,total13,total14,total15,total16,total17,total18,total19,total20,total21,total22,total23,2024,2025,last12mos,total_prior3years,avg_prior3years,inc_19to22,inc_19tolast12,inc_22tolast12,inc_prior3yearavgtolast12,rate19,rate20,rate21,rate22,rate_last12,rate_prior3years
Unknown,NA,NA,Theft,LARCENY,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Unknown,NA,NA,Theft,LARCENY - BICYCLE,0,0,0,1,0,1,1,2,0,1,0,0,0,0,0,0,0,0,0,-100,-100,NA,NA,NA,NA,NA,NA,NA,NA
BRAV,NA,NA,Theft,LARCENY - ALL OTHER,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C10,NA,NA,Theft,LARCENY - ALL OTHER,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHAR,NA,NA,Other/Unknown,VANDALISM / DAMAGE TO PROPERTY,0,0,0,0,1,0,0,1,0,0,0,0,0,2,0,10,10,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHAR,NA,NA,Theft,LARCENY - ALL OTHER,0,0,0,0,1,0,0,0,0,0,0,0,0,1,10,0,8,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DELT,NA,NA,Burglary,BURGLARY - FORCIBLE ENTRY - BUSINESS,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DELT,NA,NA,Motor Vehicle Theft,MOTOR VEHICLE THEFT - AUTOMOBILE,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DELT,NA,NA,Other/Unknown,ASSAULT - SIMPLE DOMESTIC,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,4,6,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DELT,NA,NA,Other/Unknown,FRAUD - OTHER,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DELT,NA,NA,Other/Unknown,VANDALISM / DAMAGE TO PROPERTY,0,0,0,0,1,1,0,0,1,0,0,0,0,2,4,0,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DELT,NA,NA,Theft,LARCENY - ALL OTHER,0,0,0,0,2,0,0,0,0,0,0,1,0,4,3,2,4,1,0.3,NA,NA,NA,1233,NA,NA,NA,NA,NA,NA
DELT,NA,NA,Theft,LARCENY - FROM MOTOR VEHICLE,0,0,0,0,2,0,0,0,0,0,0,0,0,4,3,0,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DELT,NA,NA,Theft,LARCENY - SHOPLIFTING,0,0,0,0,1,0,0,0,0,0,0,0,0,3,3,0,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ECHO,NA,NA,Other/Unknown,FRAUD - OTHER,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ECHO,NA,NA,Theft,LARCENY - FROM MOTOR VEHICLE,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FOXT,NA,NA,Other/Unknown,ALL OTHER - COMMUNICATING THREATS,0,0,0,0,2,0,0,1,1,0,0,0,0,1,11,0,11,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FOXT,NA,NA,Other/Unknown,ASSAULT - SIMPLE PHYSICAL,0,0,0,0,2,0,0,0,0,0,0,0,0,0,13,2,13,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FOXT,NA,NA,Theft,LARCENY - ALL OTHER,0,0,0,0,1,0,0,0,0,0,0,0,0,1,5,1,5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GOLF,NA,NA,Other/Unknown,FRAUD - OTHER,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
INDI,NA,NA,Other/Unknown,ASSAULT - SIMPLE PHYSICAL,0,0,0,0,2,0,0,0,0,0,0,0,0,0,6,2,7,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Unknown,NA,NA,Aggravated Assault,AGG ASSAULT DOMESTIC FELONY,0,0,0,0,1,0,1,0,1,0,1,0,1,1,2,1,3,2,0.7,NA,NA,200,329,NA,NA,NA,NA,NA,NA
Unknown,NA,NA,Burglary,BURGLARY - NO FORCE ENTRY - BUSINESS,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Unknown,NA,NA,Motor Vehicle Theft,MOTOR VEHICLE THEFT - TRUCK,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Unknown,NA,NA,Other/Unknown,BEATING TAXI FARE,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-100,-100,NA,NA,NA,NA,NA,NA,NA,NA
Unknown,NA,NA,Other/Unknown,EMBEZZLEMENT - ALL OTHER,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0.3,NA,NA,-100,-100,NA,NA,NA,NA,NA,NA
ALPH,NA,NA,Other/Unknown,ALL OTHER - STALKING,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ALPH,NA,NA,Other/Unknown,FRAUD - IMPERSONATION,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ALPH,NA,NA,Other/Unknown,VANDALISM / DAMAGE TO PROPERTY,0,0,0,0,0,1,0,1,0,0,0,0,0,0,12,0,8,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CFPD,NA,NA,Theft,LARCENY - SHOPLIFTING,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHAR,NA,NA,Burglary,BURGLARY - FORCIBLE ENTRY - RESIDENCE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHAR,NA,NA,Other/Unknown,ALL OTHER - COMMUNICATING THREATS,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHAR,NA,NA,Other/Unknown,FRAUD - FALSE PRETENSE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHAR,NA,NA,Theft,LARCENY - AUTOMOBILE ACCESSORIES,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHAR,NA,NA,Theft,LARCENY - FROM BUILDING,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DELT,NA,NA,Other/Unknown,ALL OTHER - COMMUNICATING THREATS,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DELT,NA,NA,Other/Unknown,FRAUD - UNAUTHORIZED USE OF CONVEYANCE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DELT,NA,NA,Other/Unknown,STOLEN PROPERTY - SELLING/DISTRIBUTING,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ECHO,NA,NA,Other/Unknown,FRAUD - CREDIT CARD / ATM,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ECHO,NA,NA,Other/Unknown,FRAUD - WORTHLESS CHECK,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FOXT,NA,NA,Other/Unknown,ALL OTHER - STALKING,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FOXT,NA,NA,Other/Unknown,FRAUD - IMPERSONATION,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HOTE,NA,NA,Other/Unknown,FRAUD - OTHER,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
INDI,NA,NA,Other/Unknown,FRAUD - IMPERSONATION,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
INDI,NA,NA,Theft,LARCENY - ALL OTHER,0,0,0,0,0,1,0,0,0,0,0,0,0,2,3,3,6,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
INDI,NA,NA,Theft,LARCENY - FROM MOTOR VEHICLE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,3,7,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Unknown,NA,NA,Aggravated Assault,SHOOT INTO OCCUP VEH FEL,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0.3,NA,NA,-100,-100,NA,NA,NA,NA,NA,NA
Unknown,NA,NA,Other/Unknown,ASSAULT - NON PHYSICAL,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Unknown,NA,NA,Other/Unknown,COUNTERFEIT - POSSESSION / CONCEAL,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Unknown,NA,NA,Other/Unknown,DEFRAUDING INNKEEPER OR CAMPGROUND OWNER,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Unknown,NA,NA,Other/Unknown,FORGERY -  PRESCRIPTIONS,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Unknown,NA,NA,Other/Unknown,FRAUD - COMPUTER,0,0,0,0,0,1,1,1,2,1,1,3,3,0,0,0,0,7,2.3,200,-100,-100,-100,NA,NA,NA,NA,NA,NA
Unknown,NA,NA,Theft,LARCENY - COIN-OPERATED DEVICE,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Unknown,NA,NA,Aggravated Assault,AGG ASSAULT OFFICER FELONY,0,0,0,0,0,0,1,0,0,2,0,0,1,2,1,2,3,1,0.3,-50,50,200,900,NA,NA,NA,NA,NA,NA
Unknown,NA,NA,Other/Unknown,PHYSICAL ASLT - SEXUAL MOTIVE,0,0,0,0,0,0,2,2,1,0,0,0,0,1,1,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BRAV,NA,NA,Other/Unknown,ASSAULT - DOMESTIC VIOLENCE,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CFPD,NA,NA,Other/Unknown,PHYSICAL ASLT - SEXUAL MOTIVE,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DELT,NA,NA,Other/Unknown,ASSAULT - SIMPLE PHYSICAL,0,0,0,0,0,0,0,1,0,0,0,0,0,5,8,0,7,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HOTE,NA,NA,Other/Unknown,ASSAULT - SIMPLE PHYSICAL,0,0,0,0,0,0,0,1,0,0,0,0,0,7,4,4,8,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Unknown,NA,NA,Theft,LARCENY - MEDICATION,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0.3,NA,NA,NA,-100,NA,NA,NA,NA,NA,NA
ALPH,NA,NA,Other/Unknown,ALL OTHER - KIDNAPPING,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ALPH,NA,NA,Other/Unknown,FRAUD - CREDIT CARD / ATM,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BRAV,NA,NA,Other/Unknown,FRAUD - FALSE PRETENSE,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHAR,NA,NA,Other/Unknown,FRAUD - CREDIT CARD / ATM,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHAR,NA,NA,Other/Unknown,FRAUD - OTHER,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,4,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHAR,NA,NA,Other/Unknown,STOLEN PROPERTY - POSSESSION,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHAR,NA,NA,Theft,LARCENY - SHOPLIFTING,0,0,0,0,0,0,0,0,1,1,2,1,1,3,3,5,5,4,1.3,0,400,400,285,NA,NA,NA,NA,NA,NA
DELT,NA,NA,Other/Unknown,ASSAULT - SIMPLE - OFFICER,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DELT,NA,NA,Other/Unknown,FORGERY - USING / UTTERING,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DELT,NA,NA,Other/Unknown,FRAUD - FALSE PRETENSE,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ECHO,NA,NA,Other/Unknown,FORGERY - USING / UTTERING,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ECHO,NA,NA,Other/Unknown,FRAUD - FALSE PRETENSE,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ECHO,NA,NA,Other/Unknown,FRAUD - IMPERSONATION,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FOXT,NA,NA,Other/Unknown,FRAUD - CREDIT CARD / ATM,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0.3,NA,NA,NA,-100,NA,NA,NA,NA,NA,NA
FOXT,NA,NA,Other/Unknown,FRAUD - FALSE PRETENSE,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FOXT,NA,NA,Theft,LARCENY - AUTOMOBILE ACCESSORIES,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GOLF,NA,NA,Other/Unknown,COUNTERFEIT - USING,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HOTE,NA,NA,Other/Unknown,ASSAULT - SIMPLE DOMESTIC,0,0,0,0,0,0,0,0,1,0,0,0,1,3,7,9,15,1,0.3,NA,NA,1400,4900,NA,NA,NA,NA,NA,NA
HOTE,NA,NA,Other/Unknown,FRAUD - CREDIT CARD / ATM,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HOTE,NA,NA,Other/Unknown,VANDALISM / DAMAGE TO PROPERTY,0,0,0,0,0,0,0,0,2,0,0,0,0,7,10,7,16,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
INDI,NA,NA,Other/Unknown,ALL OTHER - COMMUNICATING THREATS,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,4,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Unknown,NA,NA,Other/Unknown,FRAUD - LARCENY BY TRICKERY,0,0,0,0,0,0,0,0,1,1,5,1,0,3,0,0,0,6,2,-100,-100,NA,-100,NA,NA,NA,NA,NA,NA
CFPD,NA,NA,Aggravated Assault,AGG ASSAULT FELONY,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-100,-100,NA,NA,NA,NA,NA,NA,NA,NA
ECHO,NA,NA,Theft,LARCENY - SHOPLIFTING,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,1,1,0.3,-100,-50,NA,233,NA,NA,NA,NA,NA,NA
FOXT,NA,NA,Theft,LARCENY - FROM MOTOR VEHICLE,0,0,0,0,0,0,0,0,0,1,0,2,2,2,10,0,8,4,1.3,100,700,300,515,NA,NA,NA,NA,NA,NA
GOLF,NA,NA,Motor Vehicle Theft,MOTOR VEHICLE THEFT - AUTOMOBILE,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-100,-100,NA,NA,NA,NA,NA,NA,NA,NA
HOTE,NA,NA,Theft,LARCENY - FROM BUILDING,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,-100,-100,NA,NA,NA,NA,NA,NA,NA,NA
HOTE,NA,NA,Theft,LARCENY - FROM MOTOR VEHICLE,0,0,0,0,0,0,0,0,0,1,0,0,0,2,7,1,8,0,0,-100,700,NA,NA,NA,NA,NA,NA,NA,NA
Unknown,NA,NA,Other/Unknown,IDENTITY THEFT,0,0,0,0,0,0,0,0,0,4,2,3,0,2,8,8,15,5,1.7,-100,275,NA,782,NA,NA,NA,NA,NA,NA
Unknown,NA,NA,Theft,LARCENY - PURSESNATCHING,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-100,-100,NA,NA,NA,NA,NA,NA,NA,NA
DELT,NA,NA,Theft,LARCENY - AUTOMOBILE ACCESSORIES,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.3,NA,NA,NA,-100,NA,NA,NA,NA,NA,NA
ECHO,NA,NA,Motor Vehicle Theft,MOTOR VEHICLE THEFT - AUTOMOBILE,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0.3,NA,NA,NA,-100,NA,NA,NA,NA,NA,NA
ECHO,NA,NA,Theft,LARCENY - ALL OTHER,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,1,0.3,NA,NA,NA,233,NA,NA,NA,NA,NA,NA
FOXT,NA,NA,Motor Vehicle Theft,MOTOR VEHICLE THEFT - AUTOMOBILE,0,0,0,0,0,0,0,0,0,0,1,0,0,1,8,0,4,1,0.3,NA,NA,NA,1233,NA,NA,NA,NA,NA,NA
FOXT,NA,NA,Theft,LARCENY - FROM BUILDING,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0.3,NA,NA,NA,-100,NA,NA,NA,NA,NA,NA
ALPH,NA,NA,Burglary,BURGLARY - SHOPLIFTING ESCALATION,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0.3,NA,NA,NA,-100,NA,NA,NA,NA,NA,NA
ALPH,NA,NA,Other/Unknown,COUNTERFEIT - BUY / RECEIVE,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0.3,NA,NA,NA,233,NA,NA,NA,NA,NA,NA
CHAR,NA,NA,Other/Unknown,ASSAULT - SIMPLE PHYSICAL,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,4,1,0.3,NA,NA,NA,1233,NA,NA,NA,NA,NA,NA
CHAR,NA,NA,Theft,LARCENY - FROM MOTOR VEHICLE,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0.3,NA,NA,NA,-100,NA,NA,NA,NA,NA,NA
FOXT,NA,NA,Other/Unknown,VANDALISM / DAMAGE TO PROPERTY,0,0,0,0,0,0,0,0,0,0,0,1,1,4,9,0,7,2,0.7,NA,NA,600,900,NA,NA,NA,NA,NA,NA
GOLF,NA,NA,Other/Unknown,FRAUD - LARCENY BY TRICKERY,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.3,NA,NA,NA,-100,NA,NA,NA,NA,NA,NA
Unknown,NA,NA,Burglary,BURGLARY - SHOPLIFTING ESCALATION,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0.7,NA,NA,NA,-100,NA,NA,NA,NA,NA,NA
Unknown,NA,NA,Other/Unknown,ALL OTHER - BLACKMAIL/EXTORTION,0,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0,12,4,NA,NA,-100,-100,NA,NA,NA,NA,NA,NA
Unknown,NA,NA,Other/Unknown,ASSAULT - NON PHYSICAL OFFICER,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.3,NA,NA,NA,-100,NA,NA,NA,NA,NA,NA
Unknown,NA,NA,Other/Unknown,COUNTERFEIT - BUY / RECEIVE,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0.3,NA,NA,NA,-100,NA,NA,NA,NA,NA,NA
CHAR,NA,NA,Theft,LARCENY AFTER B&E,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.3,NA,NA,-100,-100,NA,NA,NA,NA,NA,NA
FOXT,NA,NA,Theft,LARCENY - SHOPLIFTING,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,0,6,1,0.3,NA,NA,500,1900,NA,NA,NA,NA,NA,NA
295C,NA,NA,Other/Unknown,STOLEN PROPERTY - POSSESSION,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
295E,NA,NA,Other/Unknown,ARSON,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ALPH,NA,NA,Aggravated Assault,AGG ASSAULT DOMESTIC FELONY,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ALPH,NA,NA,Aggravated Assault,AGG ASSAULT DOMESTIC MISD,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ALPH,NA,NA,Aggravated Assault,AGG ASSAULT MISDEMEANOR,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ALPH,NA,NA,Aggravated Assault,SHOOT INTO OCCUP DWELL FEL,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ALPH,NA,NA,Aggravated Assault,SHOOT INTO OCCUP VEH FEL,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ALPH,NA,NA,Burglary,BURGLARY - FORCIBLE ENTRY - BUSINESS,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ALPH,NA,NA,Burglary,BURGLARY - FORCIBLE ENTRY - RESIDENCE,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ALPH,NA,NA,Burglary,BURGLARY - NO FORCE ENTRY - BUSINESS,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ALPH,NA,NA,Burglary,BURGLARY - NO FORCE ENTRY - RESIDENCE,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,4,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ALPH,NA,NA,Motor Vehicle Theft,MOTOR VEHICLE THEFT - AUTOMOBILE,0,0,0,0,0,0,0,0,0,0,0,0,0,4,14,1,4,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ALPH,NA,NA,Other/Unknown,ASSAULT - DOMESTIC VIOLENCE,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,0,8,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ALPH,NA,NA,Other/Unknown,ASSAULT - SIMPLE - OFFICER,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ALPH,NA,NA,Other/Unknown,ASSAULT - SIMPLE DOMESTIC,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ALPH,NA,NA,Other/Unknown,ASSAULT - SIMPLE PHYSICAL,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ALPH,NA,NA,Other/Unknown,COUNTERFEIT - USING,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ALPH,NA,NA,Other/Unknown,FRAUD - UNAUTHORIZED USE OF CONVEYANCE,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ALPH,NA,NA,Other/Unknown,STOLEN PROPERTY - POSSESSION,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ALPH,NA,NA,Theft,LARCENY - ALL OTHER,0,0,0,0,0,0,0,0,0,0,0,0,0,12,16,0,12,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ALPH,NA,NA,Theft,LARCENY - FROM BUILDING,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ALPH,NA,NA,Theft,LARCENY - FROM MOTOR VEHICLE,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ALPH,NA,NA,Theft,LARCENY - SHOPLIFTING,0,0,0,0,0,0,0,0,0,0,0,0,0,13,15,2,13,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BRAV,NA,NA,Burglary,BURGLARY - FORCIBLE ENTRY - RESIDENCE,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
